,index,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
338,62,BIO,"Bio-Rad Laboratories, Inc.",588.22,2.52,14.45,573.08,590.59,648.39,309.38,17457016832.0,589.0481,550.55316,50357,239136,NYSE,577.75,573.77,116.688,5.0409636,2021-02-11T21:00:00.000+0000,29677700,1612198422
339,499,XYL,Xylem Inc.,96.66,0.07,0.07,95.78,97.92,108.84,54.62,17421225984.0,101.5975,89.58817,462451,941140,NYSE,97.78,96.59,1.231,78.52153,2021-02-04T06:55:00.000+0000,180232009,1612198422
340,479,WDC,Western Digital Corporation,57.16,1.29,0.73,56.43,57.68,71.3,27.4,17390643200.0,51.90156,43.023212,1460794,4794526,NASDAQ,56.99,56.43,0.554,103.17689,2021-01-28T16:01:00.000+0000,304244983,1612198422
341,218,HIG,"The Hartford Financial Services Group, Inc.",48.4,0.79,0.38,47.91,48.5186,60.41,19.04,17343172608.0,49.190937,43.00533,285170,2253885,NYSE,48.37,48.02,4.783,10.119172,2021-02-04T16:15:00.000+0000,358330013,1612198422
342,449,TYL,"Tyler Technologies, Inc.",427.835,1.19,5.045,416.63,429.55,466.21,247.22,17253259264.0,433.35342,387.8894,53821,260627,NYSE,426.99,422.79,4.547,94.091705,2021-02-10T21:00:00.000+0000,40326900,1612198422
343,367,PKI,"PerkinElmer, Inc.",152.3475,3.59,5.2775,147.785,153.95,162.7,62.91,17058959360.0,147.15375,129.33044,732909,932462,NYSE,148.24,147.07,3.689,41.29778,2021-02-02T21:00:00.000+0000,111974003,1612198422
344,319,MTB,M&T Bank Corporation,132.24,-0.17,-0.23,131.29,133.99,174.0,85.09,16966789120.0,134.61874,113.226204,170654,1044868,NYSE,133.49,132.47,9.94,13.303824,2021-01-21T05:40:28.000+0000,128303003,1612198422
345,29,AMCR,Amcor plc,10.781,-1.45,-0.159,10.69,11.07,12.4,5.8,16909783040.0,11.406875,11.211022,2744391,5765591,NYSE,11.02,10.94,0.313,34.44409,2021-02-02T17:30:00.000+0000,1568480015,1612198422
346,137,DOV,Dover Corporation,117.08,0.51,0.59,115.93,117.81,130.41,62.95,16871580672.0,124.379684,115.743866,196391,787744,NYSE,117.48,116.49,4.7,24.910639,2021-01-28T07:00:00.000+0000,144103012,1612198422
347,438,TRMB,Trimble Inc.,67.19,1.94,1.28,66.09,67.33,74.0,20.01,16809325568.0,68.17094,55.67066,363398,2023095,NASDAQ,67.11,65.91,1.933,34.75944,2021-02-10T21:00:00.000+0000,250176002,1612198422
348,75,CAG,"Conagra Brands, Inc.",34.4,-0.58,-0.2,34.03,34.94,39.34,22.83,16807118848.0,35.097813,36.202335,1840533,3461993,NYSE,34.65,34.6,2.271,15.147513,2021-01-07T07:30:00.000+0000,488579036,1612198422
349,179,FE,FirstEnergy Corp.,30.94,0.59,0.18,30.25,31.0,52.52,22.85,16787735552.0,30.534374,29.966496,1974707,6048872,NYSE,30.71,30.76,1.341,23.072334,2020-11-02T06:40:03.000+0000,542590031,1612198422
350,69,BR,"Broadridge Financial Solutions, Inc.",144.98,2.6,3.67,142.06,145.215,158.36,81.9,16762441728.0,150.79124,141.91467,188836,554863,NYSE,142.59,141.31,4.029,35.984116,2021-02-02T13:30:00.000+0000,115618994,1612198422
351,477,WAT,Waters Corporation,268.45,1.43,3.78,266.46,268.94,276.76,154.39,16656705536.0,257.80344,225.8803,166084,383804,NYSE,266.55,264.67,8.026,33.447548,2021-02-02T13:30:00.000+0000,62047702,1612198422
352,216,HES,Hess Corporation,54.22,0.44,0.24,53.44,55.4,64.98,26.06,16649714688.0,57.310314,48.16445,494576,2206604,NYSE,55.02,53.98,-10.15,,2021-01-27T07:30:00.000+0000,307076995,1612198422
353,16,AES,The AES Corporation,25.02,2.58,0.63,24.29,25.11,28.68,8.11,16641577984.0,24.504688,20.023941,5303734,6210893,NYSE,24.66,24.39,-0.526,,2021-02-25T13:30:00.000+0000,665131015,1612198422
354,341,NVR,"NVR, Inc.",4487.01,0.91,40.53,4440.04,4512.13,4610.0,2043.01,16582103040.0,4177.2227,4090.1282,17160,25311,NYSE,4489.96,4446.48,230.11,19.499413,2021-01-28T09:00:35.000+0000,3695580,1612198422
355,102,CMS,CMS Energy Corporation,57.84,1.69,0.96,56.52,57.93,69.17,46.03,16561559552.0,58.49719,61.5054,466964,1825459,NYSE,57.11,56.88,2.671,21.654812,2021-02-04T13:30:00.000+0000,286334017,1612198422
356,259,KEY,KeyCorp,16.94,0.47,0.08,16.855,17.1,20.24,7.45,16529595392.0,17.1025,14.136277,2277668,8901780,NYSE,17.02,16.86,1.274,13.296703,2021-01-21T06:30:09.000+0000,975773046,1612198422
357,390,RF,Regions Financial Corporation,17.045,0.21,0.035,16.94,17.28,18.71,6.94,16370768896.0,16.836563,13.651971,2729931,8905963,NYSE,17.26,17.01,1.03,16.548544,2021-04-23T12:30:00.000+0000,960444054,1612198422
358,441,TSCO,Tractor Supply Company,140.475,-0.89,-1.265,139.8604,145.67,160.83,63.89,16364916736.0,148.3722,143.50226,649465,1299463,NASDAQ,142.14,141.74,6.38,22.018026,2021-01-28T06:15:00.000+0000,116497005,1612198422
359,119,CTXS,"Citrix Systems, Inc.",132.86,-0.34,-0.45,130.68,133.73,173.56,100.31,16358254592.0,131.3897,133.4454,447209,1714839,NASDAQ,133.47,133.31,3.999,33.223305,2021-01-19T07:05:00.000+0000,123124000,1612198422
360,357,PEAK,"Healthpeak Properties, Inc.",29.895,0.83,0.245,29.42,29.985,37.64,18.63,16094303232.0,29.59125,28.491606,616741,3721680,NYSE,29.82,29.65,,,2021-02-09T21:00:00.000+0000,538361038,1612198422
361,463,VAR,"Varian Medical Systems, Inc.",175.99,0.24,0.42,175.57,176.39,176.39,89.62,16077656064.0,175.16844,169.9432,291031,769277,NYSE,175.84,175.57,3.032,58.044197,2021-01-26T16:09:02.000+0000,91355509,1612198422
362,76,CAH,"Cardinal Health, Inc.",54.68,1.77,0.95,53.82,54.75,60.69,39.05,16044260352.0,54.614376,52.1481,447918,2077739,NYSE,53.93,53.73,3.329,16.425354,2021-02-05T13:30:00.000+0000,293421001,1612198422
363,223,HPE,Hewlett Packard Enterprise Company,12.37,0.24,0.03,12.18,12.44,15.18,7.43,16000594944.0,12.0737505,10.375839,2345550,10653800,NYSE,12.43,12.34,-0.25,,2020-12-01T16:05:01.000+0000,1293499995,1612198422
364,416,STE,STERIS plc,186.7,-0.22,-0.41,183.96,189.1,203.91,105.69,15935310848.0,189.2678,177.3497,207459,433908,NYSE,188.16,187.11,4.93,37.870182,2021-02-02T21:00:00.000+0000,85352495,1612198422
365,455,ULTA,"Ulta Beauty, Inc.",282.055,0.82,2.295,276.0,283.17,310.49,124.05,15890583552.0,284.29407,244.70526,300758,994637,NASDAQ,282.03,279.76,4.013,70.285324,2021-03-11T21:00:00.000+0000,56338599,1612198422
366,418,STX,Seagate Technology plc,66.72,0.91,0.6,65.56,66.93,77.07,39.02,15791423488.0,62.56531,53.31825,1042815,3646588,NASDAQ,65.61,66.12,3.828,17.429466,2021-01-21T16:05:00.000+0000,236682007,1612198422
367,210,HAL,Halliburton Company,17.7882,0.9,0.1582,17.57,18.17,22.87,4.25,15724893184.0,19.631874,15.859124,3233283,12061250,NYSE,18.02,17.63,-3.343,,2021-01-19T06:45:37.000+0000,884006993,1612198422
368,6,ABMD,"Abiomed, Inc.",346.73,-0.44,-1.52,344.21,352.8799,387.4,119.01,15680726016.0,319.10657,290.65817,95356,304649,NASDAQ,345.64,348.25,4.387,79.03579,2021-01-28T07:00:00.000+0000,45224601,1612198422
369,162,ESS,"Essex Property Trust, Inc.",239.84,0.1,0.23,236.19,240.63,329.74,175.81,15638671360.0,237.40031,225.72014,136874,507509,NYSE,240.63,239.61,9.159,26.186264,2021-02-04T21:00:00.000+0000,65204600,1612198422
370,386,RCL,Royal Caribbean Cruises Ltd.,65.765,1.18,0.765,64.67,66.5,122.1,19.25,15611623424.0,71.83125,66.28219,1332539,5363516,NYSE,65.95,65.0,-19.76,,2020-10-29T08:00:15.000+0000,237384983,1612198422
371,89,CFG,"Citizens Financial Group, Inc.",36.535,0.26,0.095,36.34,36.99,41.67,14.12,15608116224.0,37.18469,30.121607,1338067,3910765,NYSE,36.81,36.44,2.22,16.457207,2021-04-16T12:30:00.000+0000,427209969,1612198422
372,141,DRI,"Darden Restaurants, Inc.",119.03,1.83,2.14,117.2993,119.2285,128.44,26.15,15512941568.0,119.76094,100.28299,343507,1831268,NYSE,118.24,116.89,-0.917,,2020-12-18T07:00:06.000+0000,130327998,1612198422
373,134,DISH,DISH Network Corporation,29.185,0.57,0.165,28.815,29.52,42.62,17.09,15351542784.0,31.76875,31.82219,1089405,4775714,NASDAQ,29.32,29.02,2.455,11.887984,2020-11-06T06:02:02.000+0000,526007976,1612198422
374,169,EXPD,"Expeditors International of Washington, Inc.",90.31,0.88,0.79,88.82,90.33,97.24,52.55,15283252224.0,93.72,89.6873,434906,1151739,NASDAQ,89.96,89.52,3.707,24.362017,2021-02-16T13:30:00.000+0000,169231007,1612198422
375,292,MAA,"Mid-America Apartment Communities, Inc.",133.3,0.41,0.55,130.72,133.47,148.88,82.0,15245520896.0,127.17875,121.03708,217514,670218,NYSE,132.99,132.75,2.775,48.036034,2021-02-03T21:00:00.000+0000,114369999,1612198422
376,171,EXR,Extra Space Storage Inc.,115.12,1.17,1.33,112.73,115.8,121.07,72.7,15121933312.0,112.88219,110.05263,198568,947121,NYSE,114.82,113.79,3.368,34.180523,2021-02-22T21:00:00.000+0000,131358003,1612198422
377,337,NTAP,"NetApp, Inc.",67.17,1.1,0.73,66.27,67.44,70.64,34.66,15004769280.0,65.24031,50.971024,616435,2149195,NASDAQ,66.835,66.44,3.067,21.90088,2021-02-24T21:00:00.000+0000,223384983,1612198422
378,140,DRE,Duke Realty Corporation,40.315,1.91,0.755,39.35,40.32,43.45,25.19,14995204096.0,39.266876,38.630585,425133,2064981,NYSE,39.8,39.56,0.805,50.08074,2021-01-27T16:07:00.000+0000,371950988,1612198422
379,272,LDOS,"Leidos Holdings, Inc.",103.89,-2.05,-2.17,102.62,107.12,125.84,68.0,14785727488.0,106.03344,95.41781,350028,802362,NYSE,107.05,106.06,4.26,24.387323,2021-02-23T13:30:00.000+0000,142320988,1612198422
380,139,DPZ,"Domino's Pizza, Inc.",375.1119,1.17,4.3519,368.2512,375.99,435.58,270.08,14779371520.0,384.55313,393.7927,154699,542614,NYSE,370.0,370.76,11.685,32.102,2021-02-25T13:30:00.000+0000,39399900,1612198422
381,339,NUE,Nucor Corporation,48.9,0.35,0.17,48.06,49.815,58.52,27.53,14764327936.0,54.33531,49.4308,886838,1960968,NYSE,49.35,48.73,2.36,20.72034,2021-01-28T13:30:00.000+0000,301928997,1612198422
382,302,MGM,MGM Resorts International,29.345,2.75,0.785,28.83,29.39,33.78,5.9,14494640128.0,30.51,24.271023,2462296,9508536,NYSE,28.8,28.56,2.947,9.957583,2021-02-10T21:00:00.000+0000,493939006,1612198422
383,110,CPB,Campbell Soup Company,47.705,-0.84,-0.405,47.43,48.25,57.54,40.7,14451991552.0,47.617188,48.59146,701772,2322526,NYSE,48.04,48.11,5.825,8.1897,2020-12-09T07:30:02.000+0000,302945007,1612198422
384,373,POOL,Pool Corporation,358.98,1.36,4.8,354.54,359.0,401.29,160.35,14416135168.0,365.48624,338.34848,56168,395929,NASDAQ,356.17,354.18,7.959,45.103657,2021-02-11T13:30:00.000+0000,40158603,1612198422
385,476,WAB,Wabtec Corporation,75.52,1.77,1.31,74.78,75.89,84.32,35.07,14373419008.0,76.75656,68.63635,225695,1342168,NYSE,75.28,74.21,2.413,31.297138,2021-02-18T13:30:00.000+0000,190325993,1612198422
386,294,MAS,Masco Corporation,54.895,1.08,0.585,54.08,55.37,60.16,27.04,14364703744.0,55.606564,55.949196,554180,2110411,NYSE,54.86,54.31,5.468,10.03932,2021-02-09T07:00:00.000+0000,261675995,1612198422
387,86,CE,Celanese Corporation,122.72,0.47,0.57,120.93,124.63,140.09,52.7,14345354240.0,130.87968,116.56343,422482,899540,NYSE,123.64,122.15,16.749,7.3270044,2021-01-28T16:25:00.000+0000,116894999,1612198422
388,252,JBHT,"J.B. Hunt Transport Services, Inc.",135.63,0.72,0.97,133.36,136.61,156.74,75.29,14329852928.0,142.04312,135.14854,198189,703031,NASDAQ,135.92,134.66,4.74,28.613926,2021-04-15T10:59:00.000+0000,105654007,1612198422
389,290,LYV,"Live Nation Entertainment, Inc.",67.11,0.99,0.66,66.27,67.98,78.0,21.7,14322414592.0,72.29375,60.156643,1063908,2712739,NYSE,67.39,66.45,-6.968,,2020-11-05T16:03:06.000+0000,213416996,1612198422
390,234,IEX,IDEX Corporation,188.86,1.43,2.67,186.63,191.51,211.71,104.56,14297797632.0,197.16656,185.48576,68111,393824,NYSE,187.91,186.19,4.9,38.54286,2021-02-04T13:30:00.000+0000,75705801,1612198422
391,187,FMC,FMC Corporation,109.295,0.93,1.005,108.29,110.54,123.66,56.77,14181790720.0,115.43562,110.700874,387670,653380,NYSE,109.64,108.29,3.822,28.596285,2021-02-09T21:00:00.000+0000,129756995,1612198422
392,73,BXP,"Boston Properties, Inc.",90.07,-1.31,-1.2,89.6,92.46,147.83,69.69,14025611264.0,93.42281,88.673065,315689,1394267,NYSE,91.6,91.27,5.54,16.258123,2021-01-26T16:30:01.000+0000,155719010,1612198422
393,94,CINF,Cincinnati Financial Corporation,86.97,3.42,2.88,84.5,87.01,115.53,46.07,13993211904.0,86.837814,80.72562,325187,966118,NASDAQ,85.13,84.09,4.871,17.85465,2021-02-10T21:00:00.000+0000,160896998,1612198422
394,392,RJF,"Raymond James Financial, Inc.",101.51,1.58,1.58,100.47,101.96,105.18,54.21,13947473920.0,97.89156,82.9992,211258,759750,NYSE,100.48,99.93,6.164,16.468203,2021-01-27T21:00:00.000+0000,137399999,1612198422
395,248,IT,"Gartner, Inc.",154.3937,1.63,2.4837,152.15,154.81,169.77,76.91,13785334784.0,159.71437,140.21541,98019,405349,NYSE,153.75,151.91,2.372,65.090096,2021-02-09T13:30:00.000+0000,89286900,1612198422
396,428,TDY,Teledyne Technologies Incorporated,372.57,4.36,15.56,362.215,372.57,398.68,195.34,13767766016.0,380.26282,345.36328,97799,268926,NYSE,366.0,357.01,10.604,35.134853,2021-01-27T06:55:00.000+0000,36953501,1612198422
397,204,GPC,Genuine Parts Company,95.19,1.4,1.31,94.4194,95.45,108.55,49.68,13734965248.0,100.22969,96.96131,189326,811639,NYSE,94.15,93.88,-1.325,,2021-02-17T13:30:00.000+0000,144290002,1612198422
398,235,IFF,International Flavors & Fragrances Inc.,127.98,13.88,15.6,117.02,128.24,143.87,92.14,13685797888.0,114.44719,117.52715,15046224,3405508,NYSE,123.0,112.38,3.342,38.294434,2021-02-10T21:00:00.000+0000,106937005,1612198422
399,361,PFG,"Principal Financial Group, Inc.",49.81,1.1,0.54,49.17,50.17,57.0,23.31,13684202496.0,50.543125,45.489197,762344,1562975,NASDAQ,49.66,49.27,4.409,11.297347,2021-04-27T16:15:00.000+0000,274728016,1612198422
400,155,EMN,Eastman Chemical Company,99.415,1.08,1.065,98.04,100.2,110.27,34.44,13467551744.0,103.1,87.83205,311305,928334,NYSE,100.0,98.35,3.5,28.404285,2021-01-28T17:28:00.000+0000,135468005,1612198422
401,348,OMC,Omnicom Group Inc.,62.5295,0.24,0.1495,61.77,62.71,80.25,44.5,13442153472.0,63.066563,56.558685,740221,2296219,NYSE,62.38,62.38,4.435,14.099098,2020-10-27T06:45:02.000+0000,214972988,1612198422
402,212,HBAN,Huntington Bancshares Incorporated,13.135,-0.68,-0.09,13.02,13.31,15.12,6.82,13360922624.0,13.410313,10.985766,3933833,12515522,NASDAQ,13.27,13.225,0.69,19.036232,2021-01-22T07:00:06.000+0000,1017200048,1612198422
403,59,BEN,"Franklin Resources, Inc.",26.215,-0.29,-0.075,25.67,26.61,28.59,14.91,13262115840.0,25.673124,22.37146,1129546,3821642,NYSE,26.42,26.29,1.59,16.487421,2021-02-02T13:30:00.000+0000,505897991,1612198422
404,251,J,Jacobs Engineering Group Inc.,101.865,0.9,0.905,100.08,102.31,116.73,59.29,13240514560.0,108.79031,98.46518,252820,708818,NYSE,102.34,100.96,,,2021-02-09T13:30:00.000+0000,129981000,1612198422
405,144,DVA,DaVita Inc.,117.68,0.26,0.31,116.92,120.0,125.28,62.2,13180160000.0,117.660934,98.151825,277946,747418,NYSE,118.02,117.37,6.679,17.619404,2021-02-11T21:00:00.000+0000,112000000,1612198422
406,285,LUMN,"Lumen Technologies, Inc.",11.95,-3.47,-0.43,11.81,12.54,16.6,8.16,13110703104.0,10.820937,10.171635,6946083,14483931,NYSE,12.54,12.38,,,2021-02-10T21:00:00.000+0000,1097129967,1612198422
407,407,SJM,The J. M. Smucker Company,115.34,-0.92,-1.07,114.7591,117.7,131.69,91.88,12871136256.0,115.78531,114.82182,374766,1043839,NYSE,115.92,116.41,7.728,14.924948,2021-02-25T13:30:00.000+0000,111592997,1612198422
408,211,HAS,"Hasbro, Inc.",93.885,0.8,0.745,92.75,94.0,109.5,41.33,12864405504.0,94.761566,85.58007,147321,873332,NASDAQ,93.75,93.14,2.82,33.292553,2021-02-08T13:30:00.000+0000,137023012,1612198422
409,330,NLOK,NortonLifeLock Inc.,21.4716,1.91,0.4016,21.07,21.48,24.4,15.12,12708396032.0,20.822813,20.977007,1614260,6472618,NASDAQ,21.2,21.07,,,2021-02-04T21:00:00.000+0000,591870007,1612198422
410,50,AVY,Avery Dennison Corporation,152.28,0.93,1.41,149.43,153.34,164.11,76.96,12702846976.0,155.38968,136.20021,108746,454649,NYSE,153.32,150.87,6.258,24.333652,2021-02-03T06:45:00.000+0000,83417698,1612198422
411,366,PKG,Packaging Corporation of America,133.34,-0.83,-1.12,132.7,135.74,148.14,71.05,12644738048.0,138.51625,118.85204,309419,599934,NYSE,135.54,134.46,4.84,27.549585,2021-01-27T17:00:00.000+0000,94830794,1612198422
412,270,L,Loews Corporation,45.8265,1.18,0.5365,45.165,45.95,56.88,27.33,12596466688.0,45.45906,39.47438,190052,932868,NYSE,45.63,45.29,-3.892,,2021-02-08T13:30:00.000+0000,274872982,1612198422
413,452,UAL,"United Airlines Holdings, Inc.",39.66,-0.83,-0.33,39.18,40.41,82.72,17.8,12367772672.0,43.667812,38.597008,7052488,18079065,NASDAQ,40.345,39.99,-25.301,,2021-01-20T17:00:08.000+0000,311844999,1612198422
414,282,LNT,Alliant Energy Corporation,49.32,1.38,0.67,48.2767,49.38,60.28,37.66,12312441856.0,50.00094,52.80314,383605,1240224,NASDAQ,48.74,48.65,2.686,18.361876,2020-11-02T18:00:00.000+0000,249643995,1612198422
415,176,FBHS,"Fortune Brands Home & Security, Inc.",88.5725,2.69,2.3225,86.9,89.12,93.4,33.9,12305288192.0,87.66156,83.93686,332860,1008947,NYSE,88.04,86.25,3.519,25.169792,2021-02-02T21:00:00.000+0000,138928993,1612198422
416,166,EVRG,"Evergy, Inc.",54.1491,0.78,0.4191,53.2,54.21,76.57,42.01,12282748928.0,53.669376,54.698757,360613,2262736,NYSE,53.9,53.73,2.762,19.605032,2020-11-05T07:00:00.000+0000,226832005,1612198422
417,243,IPGP,IPG Photonics Corporation,227.37,1.76,3.94,223.5,228.68,262.55,98.04,12118979584.0,230.34656,191.88373,76944,260944,NASDAQ,224.3,223.43,1.968,115.53353,2020-10-30T08:00:10.000+0000,53300697,1612198422
418,180,FFIV,"F5 Networks, Inc.",196.58,0.32,0.63,194.125,198.64,211.01,79.78,12115992576.0,186.0922,150.38219,226514,766513,NASDAQ,195.57,195.95,4.807,40.894527,2021-01-26T16:06:43.000+0000,61633903,1612198422
419,365,PHM,"PulteGroup, Inc.",44.085,1.34,0.585,43.12,44.41,50.23,17.12,11818924032.0,44.126564,44.305035,914133,3176504,NYSE,43.99,43.5,5.18,8.510618,2021-01-28T06:30:00.000+0000,268094001,1612198422
420,104,CNP,"CenterPoint Energy, Inc.",21.56,2.23,0.47,21.1,21.6,27.53,11.58,11746339840.0,21.398125,21.064598,933126,5135588,NYSE,21.29,21.09,-1.882,,2021-02-25T13:30:00.000+0000,544820957,1612198422
421,497,XRAY,DENTSPLY SIRONA Inc.,53.615,0.23,0.125,53.22,54.03,60.47,31.58,11717827584.0,55.278126,48.491898,237087,1292891,NASDAQ,53.91,53.49,-0.361,,2020-11-05T06:00:02.000+0000,218555023,1612198422
422,91,CHRW,"C.H. Robinson Worldwide, Inc.",86.12,0.65,0.56,85.3,86.82,106.75,56.94,11707669504.0,94.35031,95.69124,471154,1270759,NASDAQ,85.56,85.56,3.72,23.150537,2021-01-26T16:15:16.000+0000,135946000,1612198422
423,271,LB,"L Brands, Inc.",41.46,1.72,0.7,40.43,41.97,48.3,8.0,11530398720.0,41.770313,33.52708,2041410,4489709,NYSE,41.41,40.76,-0.756,,2021-02-24T21:00:00.000+0000,278108990,1612198422
424,483,WHR,Whirlpool Corporation,184.43,-0.36,-0.66,180.455,188.08,214.68,64.0,11434659840.0,189.33156,183.76678,384688,752768,NYSE,186.03,185.09,17.07,10.804335,2021-04-21T20:00:00.000+0000,61999999,1612198422
425,453,UDR,"UDR, Inc.",38.51,0.16,0.06,37.845,38.61,51.25,29.2,11340500992.0,38.06,36.048977,346057,2063381,NYSE,38.61,38.45,0.443,86.93002,2021-02-09T21:00:00.000+0000,294481978,1612198422
426,254,JKHY,"Jack Henry & Associates, Inc.",148.36,2.47,3.57,146.81,148.71,200.98,123.64,11322271744.0,157.32938,163.70862,156073,548660,NASDAQ,147.42,144.79,3.889,38.148624,2021-02-08T21:00:00.000+0000,76316202,1612198422
427,343,NWS,News Corporation,18.78,-0.53,-0.1,18.31,19.0,19.42,7.88,11293410304.0,18.126875,15.711387,227751,787059,NASDAQ,18.59,18.88,-1.713,,,601353051,1612198422
428,46,ATO,Atmos Energy Corporation,89.33,0.37,0.33,88.06,89.67,121.08,77.92,11258885120.0,92.14687,96.8562,289168,1038034,NYSE,89.06,89.0,4.89,18.267895,2021-02-02T21:00:00.000+0000,126036999,1612198422
429,344,NWSA,News Corporation,19.22,-0.93,-0.18,18.715,19.49,20.05,7.9,11248196608.0,18.420937,15.78781,914456,2821313,NASDAQ,19.33,19.4,-1.713,,2021-02-04T21:00:00.000+0000,585233955,1612198422
430,488,WRB,W. R. Berkley Corporation,62.955,1.31,0.815,62.44,63.51,79.92,43.05,11194973184.0,65.6125,63.983067,180608,1038954,NYSE,62.51,62.14,2.81,22.403915,2021-01-26T16:10:04.000+0000,177825005,1612198422
431,145,DVN,Devon Energy Corporation,16.605,0.88,0.145,16.175,16.93,23.79,4.7,11176941568.0,17.165312,12.46876,3971586,12547908,NYSE,16.8,16.46,-8.567,,2021-02-16T21:00:00.000+0000,673106990,1612198422
432,288,LW,"Lamb Weston Holdings, Inc.",75.16,0.62,0.46,74.09,75.38,96.32,39.06,11000042496.0,76.95344,69.89854,229331,958700,NYSE,75.16,74.7,2.02,37.207924,2021-01-07T08:30:00.000+0000,146355009,1612198422
433,493,WYNN,"Wynn Resorts, Limited",101.76,2.24,2.23,100.14,102.11,137.58,35.84,10976953344.0,109.89188,89.411026,796425,3309550,NASDAQ,100.92,99.53,-17.537,,2021-02-04T21:00:00.000+0000,107871004,1612198422
434,278,LKQ,LKQ Corporation,36.02,2.65,0.93,35.46,36.1,40.04,13.31,10962506752.0,36.842186,33.02606,944603,1827303,NASDAQ,35.55,35.09,1.958,18.396324,2020-10-29T06:00:11.000+0000,304344996,1612198422
435,230,HWM,Howmet Aerospace Inc.,25.08,2.03,0.5,24.54,25.34,34.27,9.87,10874787840.0,27.134062,20.808468,722669,4056793,NYSE,24.97,24.58,,,2021-02-03T07:00:00.000+0000,433603981,1612198422
436,426,TAP,Molson Coors Beverage Company,49.66,-1.0,-0.5,49.34,50.95,61.94,32.11,10780391424.0,48.683437,40.626568,1003174,2447000,NYSE,50.54,50.16,2.69,18.460966,2021-02-11T13:30:00.000+0000,217084000,1612198422
437,454,UHS,"Universal Health Services, Inc.",125.455,0.62,0.775,123.535,126.52,143.84,65.2,10660977664.0,134.48157,119.799126,136559,596731,NYSE,125.73,124.68,10.197,12.303129,2020-10-29T16:16:06.000+0000,84978500,1612198422
438,489,WRK,WestRock Company,40.46,-2.34,-0.97,40.1664,42.47,47.77,21.5,10644621312.0,44.495,37.87489,839280,1988814,NYSE,42.24,41.43,-2.607,,2021-01-28T06:30:00.000+0000,263089998,1612198422
439,1,AAL,American Airlines Group Inc.,16.84,-1.92,-0.33,16.33,17.33,30.78,8.25,10465723392.0,16.004063,13.638103,30764922,82035368,NASDAQ,17.25,17.17,-18.362,,2021-01-28T07:00:01.000+0000,621480011,1612198422
440,303,MHK,"Mohawk Industries, Inc.",146.025,1.69,2.425,142.64,146.3,153.35,56.62,10396775424.0,142.90157,112.39518,86906,607395,NYSE,145.89,143.6,49.89534,2.926626,2021-02-11T21:00:00.000+0000,71198599,1612198422
441,2,AAP,"Advance Auto Parts, Inc.",153.11,2.66,3.97,150.52,155.5,177.92,71.33,10389201920.0,161.58875,154.9465,488234,1050468,NYSE,151.13,149.14,6.869,22.289999,2020-11-10T06:30:00.000+0000,67854496,1612198422
442,342,NWL,Newell Brands Inc.,24.395,1.56,0.375,23.94,24.395,26.08,10.44,10350798848.0,22.650312,19.06803,486083,3131368,NASDAQ,24.3,24.02,-0.246,,2021-02-12T13:30:00.000+0000,424300014,1612198422
443,72,BWA,BorgWarner Inc.,42.19,0.48,0.2,41.48,42.52,46.48,17.0,10316256256.0,40.11094,39.3608,868177,2589893,NYSE,42.21,41.99,1.76,23.97159,2021-02-11T13:30:00.000+0000,244518992,1612198422
444,335,NRG,"NRG Energy, Inc.",42.11,1.69,0.7,40.86,42.15,42.95,19.54,10284145664.0,37.8025,33.93927,619398,2419219,NYSE,41.67,41.41,16.376,2.5714462,2020-11-05T07:09:00.000+0000,244220985,1612198422
445,448,TXT,Textron Inc.,44.905,-0.78,-0.355,44.37,45.6,51.53,20.26,10277632000.0,48.073124,40.960655,356988,1169932,NYSE,45.7,45.26,1.349,33.28762,2021-01-27T06:30:00.000+0000,228875003,1612198422
446,311,MOS,The Mosaic Company,26.905,3.64,0.945,26.1,26.915,29.34,6.5,10199415808.0,25.348125,19.868687,1912198,5434411,NYSE,26.3,25.96,-2.859,,2020-11-02T21:00:00.000+0000,379089976,1612198422
447,26,ALLE,Allegion plc,109.98,2.78,2.97,108.31,110.47,139.24,77.37,10122449920.0,114.21344,106.65314,148093,694096,NYSE,108.09,107.01,3.239,33.954926,2021-02-16T13:30:00.000+0000,92039006,1612198422
448,80,CBOE,"Cboe Global Markets, Inc.",93.125,1.52,1.395,91.9,93.3999,127.93,72.01,10061411328.0,93.899376,89.411095,204398,764478,ETF,92.16,91.73,4.555,20.444567,2021-02-05T13:30:00.000+0000,108042001,1612198422
449,410,SNA,Snap-on Incorporated,183.85,2.14,3.86,180.93,184.29,193.02,90.72,9967354880.0,173.19406,160.34985,220300,452337,NYSE,181.91,179.99,10.695,17.190277,2021-02-04T13:30:00.000+0000,54214604,1612198422
450,381,PWR,"Quanta Services, Inc.",71.32,1.21,0.85,70.465,72.67,79.86,23.77,9903565824.0,72.82875,60.144527,411424,1342518,NYSE,71.56,70.47,2.702,26.395264,2020-10-29T06:55:05.000+0000,138860990,1612198422
451,250,IVZ,Invesco Ltd.,21.17,2.82,0.58,20.6103,21.1951,22.1,6.38,9720544256.0,18.821562,14.11781,1298815,5583204,NYSE,20.86,20.59,1.13,18.734514,2021-01-26T06:55:12.000+0000,459166002,1612198422
