,index,date,symbol,filing_date,accepted_date,period,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math
1446,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1414,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1462,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1466,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1450,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1422,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1454,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1418,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1458,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1434,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1409,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1413,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1429,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1417,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1433,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1425,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1421,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1437,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1441,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1469,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1445,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1465,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
1449,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,370250000.0,204750000.0,575000000.0,19500000.0,91250000.0,924500000.0,87000000.0,0.0,0.0,0.0,0.0,43250000.0,152000000.0,1072250000.0,179750000.0,0.0,0.0,0.0,124250000.0,380000000.0,238500000.0,0.0,0.0,0.0,281750000.0,0.0,661750000.0,158250000.0,224500000.0,-9750000.0,0.0,410500000.0,1072250000.0,204750000.0,238500000.0,-131750000.0,250000.0,0.0,143000000.0,20000000.0,544500000.0,-35000000.0,193750000.0,0.0,0.0,0.0,0.0,0.0,-135750000.0,0.0,0.0,10250000.0,0.0,0.0,4750000.0,0.0,62750000.0,370250000.0,307500000.0,193750000.0,-14000000.0,179750000.0,FY-1998,1998,105000000.0,410500000.0,101750000.0,544500000.0,595000000.0,2.3815789473684212
